well,psd,current_pack,purchase_or_rent,vendor,pump_type,stg,hp,volt,amp,boi_or_gs,agh_or_pg,shroud,protector,sensor,job_type,brg,start_date,dhp_date,declare_date,failure_mode,trl,afe,esp_unit_price,total_esp_price,purchase_price,pulling_date,penetrator,cable,pump,intake,gas_handler,protector,motor,pothead,sensor,pump_head,pump_base,pump_housing,pump_shaft,pump_stages,intake_head,intake_base,intake_shaft,intake_housing,intake_screen,protector_head,protector_base,protector_shaft,protector_housing,protector_seal_chamber,motor_head,motor_base,motor_shaft,motor_housing,motor_reading,pothead,mle,rc,packer,penetrator,tubing,other_pulling_findings,failure_cause,well_review,status,pooh_finding,pump_specification,run,rl_weight,rl_code,daily_charge,area,failure_item,detailed_failure_descriptor,specific_failure_cause,reservoir_fluids,note,lastdhp,lastdhp2,lastdhp3,run1,run2,run3,arl3last,pulling_finding,type_of_work,pulled_out
CD-08,4844.0,F,Rent,Baker,FLEX47,66.0,275.0,2475.0,68.0,,,,,,PR,,2022-07-02,2022-08-02,2022-08-03,EDHP,2230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Over Estimate PI ( Suspect due to UnsucceSsfull wellbore clean up and scale),,DHP,--------------------------,FLEX47 66stg 275HP   ,31.0,1.0,RED,0.0,S,Protector,Punctured,Improper Equipment Capacity,,"DIFA Finding:
1. Pump ST: Shaft rotation free, housing blistered paint, coupling scaled-acid soluble, impellers DT/UT washer brittle-missing, impellers/diffusers plugged with scaled (5%)-acid soluble-moderate thrust wear-slight radial wear.
2. Gas Separator: Shaft rotation free.
3. Protector ST: Shaft rotation free, water inside top bag-dark oil with emulsion inside bottom bag/labyrinth chamber-dark oil with water inside thrust chamber, housing blistered paint, up/downthrust bearing/runner negligible wear, top bag leaks-ruptured-blistered, bottom bag leaks-teared-ruptured-blistered.
4. Motor ST: Shaft rotation free, P-P= 1.15 ohm x 3 (good), P-G= 686 Mohm x 3 (failed), water with emulsion inside motor, thrust washers brittle, pothead damaged-head noted-o ring melted, end coil covered material at head was cracked, PG was 0MΩ when attached to MLE pothead and was low (PG 686 M  Ω, PP 1.15  Ω balance) when detached from MLE but no sign of burn.
5. Sensor: Function test Ok, P-G= 2000 Mohm x 3 (good).
6. Cable: P-G= 2000 Mohm x 3 (good), SS armor slightly corroded (fair).",2022-08-02,2022-06-05,2015-01-06,31.0,1980.0,416.0,809.0,FOUND: FM:,ESP Purchase (CO)+ Stimulation,pulled
CD-08,4843.0,D,Purchase,Powerlift,Q32,158.0,129.0,2160.0,35.0,VGSA,,No Shroud,,,ESP CO,222,2023-12-18,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,--------------------------,Q32 158stg 129HP VGSA  no Shroud,514.1042333,4.0,GREEN,,S,,,,,,,,,,,,,,,
CD-09,3400.0,OLD,,Reda,DN1750,236.0,120.0,2270.0,32.5,BOI,,,BNTBA54,PHX XT150 T0,,,2004-07-24,2004-11-23,2004-11-23,DHP TL,1131.0,04-IA-0175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,DN1750 236stg 120HP BOI  ,122.0,2.0,ORANGE,,S,,,,,,2004-11-23,,,122.0,,,122.0,,,pulled
CD-09,3400.0,OLD,,Other,GC3500,67.0,133.0,830.0,98.0,Integral,,,BNTBA54,PHX XT150 T0,,,2004-12-06,2005-10-11,2005-10-11,EDHP,691.0,04-IA-0295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,GC3500 67stg 133HP INT  ,309.0,2.0,ORANGE,0.0,S,,,,,,2005-10-11,2004-11-23,,309.0,122.0,,215.5,,,pulled
CD-09,3421.0,OLD,,Reda,GN4000,113.0,180.0,2313.0,47.5,BOI,,,BNTBA54,PHX XT150 T0,,,2005-10-18,2008-10-14,2008-10-14,MDHP,691.0,05-IA-0292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,GN4000 113stg 180HP BOI  ,1092.0,4.0,GREEN,0.0,S,,,,,,2008-10-14,2005-10-11,2004-11-23,1092.0,309.0,122.0,507.6666667,,,pulled
CD-09,3420.0,OLD,,Reda,SN8500,106.0,390.0,2718.0,86.5,BOI,,,BNTBA54,PHX XT150 T0,,222,2009-09-03,2010-03-19,2014-08-27,DHP TL,726.0,09-IA-00277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,SN8500 106stg 390HP BOI  ,197.0,2.0,ORANGE,0.0,S,,,,,,2010-03-19,2008-10-14,2005-10-11,197.0,1092.0,309.0,532.6666667,,,pulled
CD-09,3416.0,OLD,,Reda,SN8500,106.0,390.0,2718.0,86.5,BOI,,,BNTBA54,PHX XT150 T0,,,2010-07-08,2011-06-02,2017-06-20,MDHP,726.0,10-IA-00163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,SN8500 106stg 390HP BOI  ,329.0,2.0,ORANGE,0.0,S,,,,,,2011-06-02,2010-03-19,2008-10-14,329.0,197.0,1092.0,539.3333333,"The pump was pulled out due failed to bring the well to normal operation, Found Shaft broken. A similar size of REDA pump was Installed.","Pump repair,& Scale Treatment",pulled
CD-09,3415.0,OLD,,Reda,SN8000,110.0,450.0,3012.0,93.3,BOI,,,BNTBA54,PHX XT150 T0,,223,2011-08-22,2012-03-05,2016-09-14,MDHP,946.0,11-IA-00232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESP not yet pulled,,,DHP,--------------------------ESP not yet pulled,SN8000 110stg 450HP BOI  ,196.0,2.0,ORANGE,0.0,S,,,,,,2012-03-05,2011-06-02,2010-03-19,196.0,329.0,197.0,240.6666667,,,
CD-09S,3445.0,F,Rent,Baker,FLEX31,192.0,300.0,2090.0,88.0,,GP,,GSB3DB,ZEN E7,Sidetrack,HL6,2020-09-30,2021-06-10,2021-06-14,MDHP,1131.0,OS20D43027E,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sidetract well, bad PI",DHP,--------------------------,FLEX31 192stg 300HP  GP ,253.0,2.0,ORANGE,170.0,S,Pump,Broken,Reservoir Fluids,Sand & Scale,"DIFA Finding:
1. Pump UT: Shaft rotation stuck, head plugged 70% by scale (reactive to 15% HCl), base scaled (reactive to 15% HCl), housing coated by 3mm thickness scale (reactive to 15% HCl) and also found corroded and vibration marks, impeller plugged 70% by scale (reactive to 15% HCl), impeller moderately thrust worn and slightly radial worn, diffuser plugged 20% by scale (reactive to 15% HCl), diffuser moderately thrust worn and slightly radial worn, some of the impeller UT & DT washer missing and brittle.
Pump LT: Shaft broken at bottom spline, upper shaft stuck, head plugged 20% by scale (reactive to 15% HCl), base plugged by 10% by scale (reactive to 15% HCl), housing coated by scale (reactive to 15% HCl) and also found vibration marks, found scale on impeller (reactive to 15% HCl), impeller moderately thrust worn and slightly radial worn, found scale on diffuser (reactive to 15% HCl), diffuser moderately thrust worn and slightly radial worn, some of the impeller UT & DT washer missing and brittle.
2. Intake: Shaft rotation free, overall in good condition.
3. Protector: Shaft rotation free, clear oil inside top bag-bottom bag-labyrinth-thrust chamber, found vibration marks on housing OD.\
4. Motor: Shaft rotation free, P-P= 1.3/1.3/1.3 Ohm (good), P-G= 2000/2000/2000 MOhm (good), amber oil inside.
5. Sensor: Overall in good condition.
6. Cable: Overall in good condition.",2021-06-10,,,253.0,,,253.0,,,
CD-10,,OLD,,Other,K28,109.0,180.0,,,,,,BNTBA54,PHX XT150 T0,,,2004-03-04,2005-11-08,2005-11-08,EDHP,871.0,Blank 309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,K28 109stg 180HP   ,614.0,4.0,GREEN,,S,,,,,,2005-11-08,,,614.0,,,614.0,,,pulled
CD-10,3411.0,OLD,,Reda,GN4000,113.0,180.0,2313.0,47.5,BOI,,,BNTBA54,PHX XT150 T0,,,2005-11-18,2007-06-25,2007-06-25,EDHP,426.0,05-IA-0328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,GN4000 113stg 180HP BOI  ,584.0,4.0,GREEN,0.0,S,,,,,,2007-06-25,2005-11-08,,584.0,614.0,,599.0,,,pulled
CD-10,3425.0,OLD,,Reda,GN4000,113.0,180.0,2313.0,47.5,BOI,,,BNTBA54,PHX XT150 T0,,,2007-07-04,2011-03-22,2011-03-22,,448.0,07-IA-0211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,GN4000 113stg 180HP BOI  ,1357.0,4.0,GREEN,0.0,S,,,,,,2011-03-22,2007-06-25,2005-11-08,1357.0,584.0,614.0,851.6666667,"The pump was pulled out manually shut off the well due to no build up pressure, suspect the well has tubing leak. Found Hole on hsg at Pump I and Pump II. A smilliar REDA pump was Installed .",Pump Repair & Stimsol,pulled
CD-10,3425.0,OLD,,Reda,SN3600,112.0,216.0,2545.0,63.9,BOI,,,BNTBA54,PHX XT150 T0,,EMERALD,2011-05-02,2013-09-17,2013-09-17,,482.0,11-IA-00139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RC Burn Out,,,,,,,DHP,----------------------RC Burn out----,SN3600 112stg 216HP BOI  ,869.0,4.0,GREEN,0.0,S,,,,,,2013-09-17,2011-03-22,2007-06-25,869.0,1357.0,584.0,936.6666667,,,pulled
CD-10,3435.0,B,,Powerlift,QN55,106.0,193.0,2160.0,51.0,Intake,,,BNTBA54,PHX XT150 T0,PR,225,2013-11-13,2015-12-07,2015-12-07,EDHP,639.0,13-IA-00373,52796.0,106144.75,106144.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MLE Bad Reading,,,,,,Normal wear and tear,,DHP,---------------------MLE Bad Reading-----,QN55 106stg 193HP INTAKE  ,754.0,4.0,GREEN,166.1107199,S,,,,,,2015-12-07,2013-09-17,2011-03-22,754.0,869.0,1357.0,993.3333333, Found flat cable bad  reading,Pump Repair  ,pulled
CD-10,3435.0,B,,Powerlift,QN55,107.0,193.0,2160.0,51.0,Intake,,,BNTBA54,PHX XT150 T0,PR,222,2016-01-20,2017-07-18,2017-07-18,EDHP,671.0,16-IA-00011,54066.36,102415.11,102415.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penetrator low reading,,RMS Penetrator Pig Tail Low Reading ,Need Further Tear Down ,,DHP,------------------------Penetrator low reading--RMS Penetrator Pig Tail Low Reading ,QN55 107stg 193HP INTAKE  ,545.0,4.0,GREEN,152.6305663,S,,,,,,2017-07-18,2015-12-07,2013-09-17,545.0,754.0,869.0,722.6666667,"Found. Pump UT S/R  Stuck, Housing Scratched . Pump LT S/R  Stuck, Housing Scratched, Housing Leaking. Intake. Normal Condition. Protector. S/R  Free, Upper Chamber Water Inside, Lower Chamber Clean Oil, Housing Scratched. Motor S/R Free, Clean Oil, Housing Scratched. (reading balance). Round Cable and Flat Cable. Normal Condition (reading balance). RMS Penetrator.  Normal Condition. (low reading). Sensor. Normal Condition. Stopper. Normal Condition. FM : RMS penetrator pig tail low reading.",Pump Repair,pulled
CD-10,3260.0,B,,Powerlift,QN55,106.0,193.0,2160.0,51.0,Intake,,,BNTBA54,PHX XT150 T0,PR,BCK,2018-06-04,2019-02-25,2019-03-01,DHP TL,671.0,18-IA-00101,52796.0,103651.0,103651.0,2019-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tubing Leaking,Tubing Leak at 16ft above head Pump,Improper material selection,,DHP,-------------------------Tubing Leaking-Tubing Leak at 16ft above head Pump,QN55 106stg 193HP INTAKE  ,266.0,2.0,ORANGE,154.4724292,S,Tubing,Eroded,Tubing Leak,Sand,,2019-02-25,2017-07-18,2015-12-07,266.0,545.0,754.0,521.6666667,Found FM: Tubing Leak at 16ft above head Pump,Pump Repair,pulled
CD-10,3244.0,B,,Powerlift,QN55,106.0,209.0,2058.0,58.0,Intake,,,BNTBA54,PHX XT150 T0,PR,PB,2019-03-07,2020-11-09,2020-11-26,EDHP,671.0,,54172.13,104799.13,104799.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sand,"Cable bad reading, P-G unbalance and low reading",DHP,--------------------------,QN55 106stg 209HP INTAKE  ,613.0,4.0,GREEN,156.1835022,S,Protector,Broken,Manufacturing Problem,,"1. Pump LT/ST: Shaft turns rough, Stages erroded and moderate wear (too much sand and scale inside), UT washer missing, Found hole on housing and stages +/- 3ft above intake 
2. Intake: Shaft turns free, Shaft erroded at spline to pump, Bottom radial bearing uniform wear, Bushing installation worn, Head erroded.
3. Protector: Shaft turns free, Shaft broken at thrust runner, shaft uniform radial wear, Dark oil and water inside all chambers, All mechanical seal failed, Bottom bag and top bag collapsed, Thrust bearing severe wear, Base bushing uniform radial wear and cracked. 
4. Motor: Shaft turns rough, Shaft scored, P-P: 0.45/0.45/0.45 Ohm P-G: 20.85/20.85/20.85 Mohm, Dark oil and water, Rotor bearing sleeve worn, Thrust bearing severe wear, Scaled on housing(reacted against 15% HCl) and Corroded , Head bushing uniform radial wear.
5. Sensor: P-G: 10 Gohm, Function test passed.
6. Cable: P-P: 2000 Mohm P-G: 2000 Mohm, Hipot test passed,",2020-11-09,2019-02-25,2017-07-18,613.0,266.0,545.0,474.6666667,Found FM: Motor ST was Low Reading,Pump Repair,pulled
CD-10,,F,Rent,Baker,FLEX47,77.0,275.0,2475.0,68.0,,,,,,PR,,2021-02-18,,,,671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,--------------------------,FLEX47 77stg 275HP   ,1547.104233,4.0,GREEN,125.0,S,,,,,,,,,,,,,,,
CD-11,3449.0,OLD,,Reda,GN5600,90.0,180.0,1996.0,54.0,BOI,,,BNTBA54,PHX XT150 T0,,,2004-05-13,2012-04-24,2012-04-24,EDHP,647.0,04-IA-0108,,,,,,,,,,,,,,,,Pump Housing Erroded,,,,,,,,,,,,,,,,,,,,,Cable At Packer Burn Out,,,Flat cable armor peeled off at several points,,,DHP,--Pump Housing erroded---------------------Cable at Packer Burn out---Flat cable armor peeled off at several points,GN5600 90stg 180HP BOI  ,2903.0,4.0,GREEN,,S,,,,,,2012-04-24,,,2903.0,,,2903.0,"The pump was pulled out due to tripped off , Blank at Kelltronic due to 2 main fuse short.  Cable reading from pig  tail; P1/P2/P3 = 0 M Ohm. P1/P1/P3 to Ground = 0 M Ohm, Found  Round cable burnt out and cut off at packer cable pack off . Up Size REDA pump was installed.",Pump Repair,pulled
CD-11,3455.0,OLD,,Reda,SN8000,73.0,263.0,1808.0,88.1,,,,BNTBA54,PHX XT150 T0,,221,2012-06-03,2013-02-15,2013-02-28,MDHP,697.0,12-IA-00127,,,,,,,,,,,,,,,,Pump Housing Corroded,Pump Shaft Stuck,,,,Intake Shaft Broken,,,,,,,,,,,,,,,,,,,,,,DHP,--Pump Housing corroded-Pump Shaft Stuck----Intake Shaft Broken-------------------,SN8000 73stg 263HP   ,257.0,2.0,ORANGE,0.0,S,,,,,,2013-02-15,2012-04-24,,257.0,2903.0,,1580.0,"The pump was pulled out due to Fail to put well back on production due to Overload Problem.  Confirmed MDHP, RL:  226 days, Found  Pump Shaft Rotation Was Stuck. Found 6 Holes on The Body. First Installation of Powerlift pump was installed.",Pump Repair,pulled
CD-11,3447.0,B,,Powerlift,QN70,120.0,225.0,2220.0,58.0,Intake,,,BNTBA54,PHX XT150 T0,PR,225,2013-11-05,2014-06-11,2014-06-11,,697.0,13-IA-00110,53734.67,107254.42,107254.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,QN70 120stg 225HP INTAKE  ,218.0,2.0,ORANGE,153.8800861,S,,,,,,2014-06-11,2013-02-15,2012-04-24,218.0,257.0,2903.0,1126.0,,Recompletion,pulled
CD-11,3458.0,A,,Reda,SN3600,77.0,188.0,2424.0,47.4,Intake,,,BNTBA54,PHX XT150 T0,RECOMPLETION,222,2014-06-14,2015-12-13,2015-12-13,MDHP,697.0,14-0002,66175.49,98089.77,122612.2125,,,,,,,,,,,,,,Pump Shaft Stuck,,,,Intake Shaft Stuck,,,,,,,,,,,,,,,,,,,,,,DHP,---Pump Shaft Stuck----Intake Shaft Stuck-------------------,SN3600 77stg 188HP INTAKE  ,547.0,4.0,GREEN,140.7313773,S,,,,,,2015-12-13,2014-06-11,2013-02-15,547.0,218.0,257.0,340.6666667, Found Pump ST shaft stuck,Pump Repair  ,pulled
CD-11,4038.0,B,,Powerlift,QN55,120.0,225.0,2220.0,58.0,Intake,,,BNTBA54,PHX XT150 T0,PR,222,2016-01-17,2016-12-23,2016-12-23,MDHP,697.0,16-IA-00010,56990.01,105666.51,105666.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No found failure,Need Further Tear Down ,,DHP,--------------------------No found failure,QN55 120stg 225HP INTAKE  ,341.0,2.0,ORANGE,151.6018795,S,,,,,,2016-12-23,2015-12-13,2014-06-11,341.0,547.0,218.0,368.6666667,"Found  N/A , Need  Tear down ESP at Workshop Jakarta",Pump Repair,pulled
CD-11,3458.0,B,,Powerlift,QN70,119.0,225.0,2220.0,58.0,Intake,,,BNTBA54,PHX XT150 T0,PR,222,2017-01-08,2017-10-30,2017-10-30,EDHP,697.0,17-IA-00008,59367.47,113043.97,113043.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MLE Burn Out,,,,Tubing Leaking,Cable Burnt Out and Tubing Leak,Manufacturing Problem,,DHP,---------------------MLE Burn out----Tubing Leaking-Cable Burnt Out and Tubing Leak,QN70 119stg 225HP INTAKE  ,295.0,2.0,ORANGE,162.1864706,S,,,,,,2017-10-30,2016-12-23,2015-12-13,295.0,341.0,547.0,394.3333333,"Found Pump UT and LT S/R Free, housing blistered. Intake. S/R Free, housing blistered. Protector UT S/R Free, housing blistered. Water inside upper chamber, clean oil in lower chamber. Protector LT. S/R Free, housing blistered , clean oil. DHS. Zenith E4. Nrml. Round Cable. AWg#1, Found Cable Blow Out At #87 Jts. FM: Broken Tubing Causing tubing LEak and Cable Blow Out at #87 Jts",Pump Repair ,pulled
CD-11,3477.0,B,,Powerlift,QN70,119.0,225.0,2220.0,58.0,Intake,,,BNTBA54,PHX XT150 T0,PR,222,2017-11-20,2018-09-02,2018-09-03,MDHP,697.0,17-IA-00336,59367.47,113314.72,113314.72,,,,,,,,,,,,,,Pump Shaft Broken,,,,,,,,,,,,,,,,,,,,,,,,Need Further Tear Down ,,DHP,---Pump Shaft Broken-----------------------,QN70 119stg 225HP INTAKE  ,286.0,2.0,ORANGE,162.5749211,S,Pump,Broken,Reservoir Fluids,Sand,"DIFA Finding:
1. Pump UT: Shaft rotation free, bushing/sleeve uniform worn, impeller DT/UT washer moderate wear, impeller moderate thrust wear-moderate radial wear, diffuser erroded-moderate thrust wear-moderate radial wear, found sand at stages.
Pump LT: Shaft rotation free, bushing/sleeve uniform worn, shaft broken at spline, coupling broken, impeller DT/UT washer moderate wear, impeller moderate thrust wear-moderate radial wear, diffuser erroded-moderate thrust wear-moderate radial wear, found sand at stages.
2. Intake: Shaft rotation free, radial bearing uniform wear.
3. Protector ST: shaft rotation free, dark water inside top bag, dark oil inside bottom bag/labyrinth chamber/thrust chamber, base busing uniform radial wear, shaft uniform radial wear, downthrust bearing/runner moderate wear-collapsed, top/bottom bag leaks, top MS rotating element worn-stationary element worn-leaks, lower bag MS rotating element worn/broken - stationary element worn-leaks, labyrinth/thrust chamber MS bellow cracked-rotating element worn/cracked-stationary element worn.
4. Protector ST: shaft rotation free, dark water inside top bag, dark oil inside bottom bag/labyrinth chamber/thrust chamber, base busing uniform radial wear, shaft uniform radial wear, downthrust bearing/runner moderate wear-collapsed, top/bottom bag leaks, top MS rotating element worn-stationary element worn-leaks, lower bag MS rotating element worn/broken - stationary element worn-leaks, labyrinth/thrust chamber MS bellow cracked-rotating element worn/cracked-stationary element worn.
5. Sensor: After check & tes, clp high value 1.045 mA (not good)
6. Cable: No DIFA data",2018-09-02,2017-10-30,2016-12-23,286.0,295.0,341.0,307.3333333,Found FM: Coupling Shaft Pump LT Broken,Pump Repair,pulled
CD-11,3453.0,B,,Powerlift,QN70,120.0,241.0,2376.0,58.0,Intake,,,BNTBA54,PHX XT150 T0,PR,222,2018-09-19,2019-01-14,2019-01-28,DHP TL,697.0,18-IA-00201,61395.8,115058.05,115058.05,2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tubing Leaking,"Tubing Leak #96Jts (1inch Diameter), 7Ft Below Box Connection (Tubing Last Installed January 2017)",Improper material selection,,DHP,"-------------------------Tubing Leaking-Tubing Leak #96Jts (1inch Diameter), 7Ft Below Box Connection (Tubing Last Installed January 2017)",QN70 120stg 241HP INTAKE  ,117.0,2.0,ORANGE,165.0761119,S,Tubing,Eroded,Tubing Leak,Sand,,2019-01-14,2018-09-02,2017-10-30,117.0,286.0,295.0,232.6666667,"Found FM: Tubing Leak #96Jts (1inch Diameter), 7Ft Below Box Connection (Tubing Last Installed January 2017)",Pump Repair,pulled
CD-11,3455.0,B,,Powerlift,QN55,120.0,241.0,2376.0,58.0,Intake,,,BNTBA54,PHX XT150 T0,PR,PB,2019-03-16,2020-03-09,2020-03-12,DHP TL,697.0,,58803.47,112437.22,112437.22,,,,,,,,,,,,,Pump Housing Leaking,,,,,,,,,,,,,,,,,,,,,,,Tubing Leaking,Tubing leak at jt #97,,,DHP,--Pump Housing Leaking-----------------------Tubing Leaking-Tubing leak at jt #97,QN55 120stg 241HP INTAKE  ,359.0,2.0,ORANGE,161.3159541,S,Pump,Leaking,Reservoir Fluids,Sand,"1. Pump UT: Shaft rotation was free, Stages radial wear, erroded diffuser had holes on its wall, downthrust wear, top bushing worn.
Pump LT: Shaft rotation free, Stages radial wear, erroded diffuser had holes on its wall, Hole on housing,  Downthrust wear, top bushing cracked, middle bushing worn.
2. Intake: shaft rotation was free, base bushing-sleeve worn.
3. Protector: Shaft rotation was free, scratched housing, clear oil inside bags-labyrinth-thurst chamber, 
4. Motor: Shaft rotation was free, P-P 1.29 ohm (balance), P-G= 2000Mohm, clear oil, Rotor bearing sleeves were worn, thrust bearing worn, shaft worn.
5. Sensor: no DIFA data, function test was good
6. Cable: no DIFA data, test was good",2020-03-09,2019-01-14,2018-09-02,359.0,117.0,286.0,254.0,Found FM: Round Cable + MLE Low Reading and Found 1 MLE Cable guard left in hole. ,Pump Repair,pulled
CD-11,3414.0,F,Rent,Baker,FLEX47,91.0,225.0,1110.0,125.0,Intake,,No Shroud,,,PR,Onyx,2020-04-19,2023-10-21,2023-10-28,MDHP,647.0,OS20D43059,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"normal wear and tear, mechanical issue after power outage",Power outage on 15 Oct 20,DHP,--------------------------,FLEX47 91stg 225HP INTAKE  no shroud,1280.0,4.0,GREEN,136.0,S,Pump,Stuck,Normal Wear And Tear,,"Dismantle Finding:
1. - PUMP (UT): PMP SSD 538 FLEX47/39STG, HARD SHAFT ROTATION/HOUSING LIGHT SCALE/ NO PRESENCE SOLID ON HEAD
- PUMP (LT): PMP SND 538 FLEX47/52STG, COUPLING GOOD/HARD SHAFT ROTATION/HOUSING COVERED BY LIGHT SCALE/ NO PRESENCE SOLID ON HEAD
2. - INTAKE: GPXARCINT, COUPLING GOOD/ FREE SHAFT ROTATION/SIDEPLAY IS GOOD/HOUSING COVERED BY LIGHT SCALE/SCREEN GOOD/NO PRESENCE SOLID
3. - PROT UT: SEAL GSB3DB HL AB PFSA CL5 STD PNT, COUPLING GOOD/ FREE SHAFT ROTATION/SIDEPLAY GOOD/HOUSING LIGHT SCALE/OIL CONDITION IS EMPTY WHEN OPEN BASE PROTECTOR
4. - MOTOR UT: MTR SP 562 225HP/1110V/125Amp, COUPLING GOOD/FREE SHAFT ROTATION/SIDEPLAY GOOD/HOUSING LIGHT SCALE/NO PRESENCE SOLID ON HEAD/OIL CONDITION ARE EMPTY ON HEAD AND POTHEAD/P-P 0.5(BALANCE); P.G :0MOHM (BALANCE)
5. - SENSOR: ZENITH E6, CONNECTED WITH MOTOR MOTOR/HOUSING COVERED BY LIGHT SCALE
6. - MLE : CENTRILINK 12 055 PLHT PK SLV 400F, ARMOR GOOD CONDITION
7. - MAIN CABLE : 1SOLBC 5KV DD13 LD(.030"") B 185 GAL R, ARMOR GOOD CONDITION/ IR P.P UNBALANCE P.G UNBALANCE
Notes DDR:
1. - FOUND 6 JTS 3-1/2"" TBG BROKEN AT PIN & BOX THREAD.",2023-10-21,2020-03-09,2019-01-14,1280.0,359.0,117.0,585.3333333,,,pulled
CD-11,3421.0,F,Rent,Baker,FLEX47,86.0,350.0,2440.0,88.0,,,No Shroud With RCV,,,PR,,2024-01-07,2025-03-17,2025-03-18,EDHP,647.0,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,FLEX47 86stg 350HP   no shroud with rcv,435.0,3.0,YELLOW,,S,Motor,Short Circuit,Reservoir Fluids,Sand,,2025-03-17,2023-10-21,2020-03-09,435.0,1280.0,359.0,691.3333333,,,
CD-12,,OLD,,Reda,GN4000,113.0,180.0,,,,,,BNTBA54,PHX XT150 T0,,,2002-02-01,2007-01-22,2007-01-22,MDHP,627.0,Blank 115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,GN4000 113stg 180HP   ,1816.0,4.0,GREEN,,S,,,,,,2007-01-22,,,1816.0,,,1816.0,,,pulled
CD-12,4211.0,OLD,,Reda,GN4000,113.0,180.0,2313.0,47.5,BOI,,,BNTBA54,PHX XT150 T0,,,2007-07-07,2012-05-29,2012-05-29,EDHP,570.0,07-IA-0112,,,,,,,,,,,,,,,,Pump Housing Leaking,,,,,,,,,,,,,,,,,,,MLE Burn Out,,,,,"Found hole at pump UT and LT, flat cable burn out",,,DHP,"--Pump Housing Leaking-------------------MLE Burn out-----Found hole at pump UT and LT, flat cable burn out",GN4000 113stg 180HP BOI  ,1788.0,4.0,GREEN,0.0,S,,,,,,2012-05-29,2007-01-22,,1788.0,1816.0,,1802.0,"The pump was pulled out due tripped with indication Lo & CUB. Reading at pig tail by Elect and SLB Reps: P-P = 2.9 Ohm, 40 Mohm,  40 Mohm,  P-G = 100 Mohm,  100 Mohm, 100 Mohm.  Dwon size of REDA pump was installed.",Pump Repair,pulled
CD-12,4221.0,OLD,,Reda,SN3600,96.0,225.0,2292.0,61.7,,,,BNTBA54,PHX XT150 T0,,221,2012-05-31,2018-05-10,2018-05-10,DHP TL,570.0,12-IA-00129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tubing Leak, found a hole at body tubing 1jts above Pump Head.",Normal wear and tear,,DHP,"--------------------------Tubing Leak, found a hole at body tubing 1jts above Pump Head.",SN3600 96stg 225HP   ,2170.0,4.0,GREEN,0.0,S,,,,,,2018-05-10,2012-05-29,2007-01-22,2170.0,1788.0,1816.0,1924.666667,"Found. Pump UT S/R Free, housing scratched. Pump LT S/R Free, housing scratched. Intake. S/R Free, housing scratched. Protector. S/R Free, dirty oil at middle chamber, clean oil at bottom chamber. housing scratched.  Motor. S/R Free, clean oil,  housing scratched. (reading balance). Sensor. Phoenix XT Type 0. Good Condition. Round Cable. Cable Armor Corroded. Flat Cable. Hotline. (reading balance). 5.875"" Centralizer.  Good Condition FM : Tubing Leak, found a hole at body tubing 1jts above Pump Head.", Pump Repair,pulled
